InvoiceValue,IGST,CGST,SGST,InputTaxCredit,Turnover,InvoiceCount,BusinessAge,FilingDelay,Fraudulent
179926,41493.06,15120.73,16697.49,16937.63,8276596,138,7,27,0
388707,73175.5,47208.7,29909.9,52193.65,31096560,161,19,16,0
134129,37258.78,17262.04,10608.54,24938.93,36348959,102,1,36,0
301004,37567.83,38104.2,22104.34,9048.17,74046984,41,22,82,1
213590,56920.17,25619.77,25150.51,33147.84,39941330,179,2,26,0
133772,34832.64,9927.85,11091.63,34877.51,14046060,22,3,75,1
244048,12846.82,30035.0,28156.34,38526.14,57595328,144,28,66,1
462213,70962.08,45302.91,42082.78,80725.75,9244260,83,14,67,1
178547,49052.93,9775.11,17721.17,13664.81,49100425,190,15,46,0
284001,20935.96,25879.45,28086.53,68846.43,56232198,181,21,74,1
119621,21052.16,16124.22,16486.97,14412.65,26077378,75,14,33,0
78005,21463.87,10133.42,6477.19,22453.31,1716110,14,27,17,1
3369,598.89,199.46,231.42,1004.77,576099,187,8,34,1
257686,24134.23,30141.89,34030.34,71245.06,17780334,154,18,17,1
454851,83648.07,55728.96,29899.87,19906.78,6367914,172,22,69,1
312752,30343.62,23276.55,39124.67,35432.08,65990672,148,17,33,0
112796,19122.53,10427.4,7164.73,32106.09,2368716,133,7,32,1
94679,6346.31,10792.36,10347.01,23221.85,23575071,193,20,71,1
90772,17179.6,8125.34,5768.44,24974.23,21240648,11,1,83,1
38967,6580.03,2343.93,5185.64,7026.33,7442697,47,9,83,1
285972,62981.65,32466.24,28840.49,44185.91,53476764,10,9,42,0
354056,69062.56,46752.2,28195.12,17638.7,44965112,61,11,81,1
480547,84773.03,52246.81,30096.2,122564.49,40846495,111,19,26,1
135559,28284.27,16218.56,11306.61,30994.16,7455745,45,6,47,0
59371,4934.12,4883.42,6735.75,2166.18,14011556,47,7,68,1
416115,77785.51,27666.59,35222.3,32721.65,103612635,162,29,70,1
128891,11546.76,13900.85,9299.29,22689.68,19333650,118,15,21,0
439930,115644.45,34974.17,44858.28,93103.56,93705090,141,20,33,0
493238,32414.04,62841.78,43209.61,28877.94,78424842,23,6,42,0
86916,12949.28,5305.05,5642.81,7696.49,12081324,36,9,76,1
332915,69923.28,29633.34,21259.59,24659.3,92550370,191,15,87,1
306708,47645.59,26286.56,34863.98,25027.13,44779368,76,26,15,0
257187,18307.06,34572.32,35419.91,71446.46,32148375,175,22,13,1
201663,35750.25,12862.5,14313.73,44452.47,34282710,109,23,38,0
107950,21328.26,5493.17,12909.03,24438.8,17703800,194,6,70,1
172390,36524.65,12313.42,9978.73,41773.32,31374980,84,7,11,0
439241,59670.78,54388.98,37046.39,52638.84,61054499,80,17,83,1
282474,50744.14,19445.22,27005.06,66328.2,24857712,14,6,54,0
411145,63175.67,29470.47,30501.71,120858.44,27135570,181,28,5,1
400609,81953.74,24713.93,39124.3,86351.43,26440194,66,9,39,0
116881,21531.6,13369.93,15128.53,15976.57,16713983,177,27,12,0
473625,80953.85,26629.89,63939.1,104472.55,10893375,16,3,68,1
47833,5136.81,3817.49,2824.54,13021.22,13967236,196,14,23,1
135008,6813.08,10182.96,10053.52,7567.63,21061248,43,6,73,1
205862,18535.56,20578.87,28434.08,19409.19,27997232,102,4,58,0
338857,26066.64,39218.45,25189.84,93999.93,91152533,113,16,45,1
399611,61256.17,39145.45,44893.76,113867.24,90711697,193,23,72,1
151310,28872.88,20244.12,11017.01,23537.63,36617020,9,16,43,0
293390,29048.41,39792.44,24079.37,36636.86,51930030,149,23,75,1
49877,13266.44,4116.44,3352.49,4946.75,7581304,82,29,10,0
442120,22785.49,53050.52,56178.87,70584.65,118930280,110,9,60,0
316689,72087.67,36891.77,40991.71,89201.39,71888403,98,4,35,1
360532,69870.05,47001.41,27660.78,22333.77,55882460,84,8,71,1
433506,58921.1,39152.06,53808.1,59629.87,46818648,43,24,9,0
370099,22802.71,36174.43,30437.59,101869.82,70688909,66,8,77,1
137172,26655.53,11991.53,8081.04,16152.47,24416616,132,24,0,0
226232,31376.37,28626.02,26746.7,53178.73,54748144,123,6,62,1
355823,94414.59,25147.15,36891.79,45898.58,36293946,109,8,11,0
172336,30099.81,12334.75,12872.54,42287.72,21714336,102,6,4,0
206115,54851.29,17217.71,14998.98,60738.1,2679495,135,26,77,1
46214,4654.27,3268.76,6368.57,5942.67,4344116,86,14,35,0
450551,97732.15,45276.15,57501.61,115623.83,79296976,84,14,16,1
103446,19858.25,6424.42,12711.64,30698.29,1655136,186,18,57,1
372260,81920.98,29340.33,22902.03,109992.57,89714660,4,13,21,1
106483,10581.6,14078.12,12561.46,15062.65,27685580,124,15,30,0
467460,94870.42,40589.69,32399.01,72929.89,43941240,20,3,25,0
188063,30945.63,22067.51,25946.11,19737.67,37988726,35,6,12,0
124623,27522.96,7503.75,6815.39,13449.97,16450236,97,23,62,1
412305,51628.94,29801.74,33682.21,65099.57,40405890,187,20,66,1
306128,77974.82,37550.0,27116.3,23310.18,31837312,173,17,62,1
83489,5793.24,9907.59,10367.52,18293.65,4508406,14,20,10,0
298856,70426.48,25329.25,35551.93,50855.25,78300272,150,16,68,1
306169,75961.6,41607.06,25641.44,83112.33,18370140,48,6,63,1
178774,42542.5,23590.64,18038.37,44150.58,13229276,158,8,67,1
164207,27574.8,22431.84,20559.3,18110.7,10345041,29,29,31,0
325852,49147.78,28841.92,16826.33,52665.93,75271812,36,28,73,1
296472,82757.29,20092.68,36227.7,68231.31,24014232,42,13,9,0
412427,42360.19,43881.93,55768.64,30559.21,72999579,29,29,53,0
266064,46769.12,29700.61,14071.01,7675.25,51882480,135,13,54,0
359396,73408.56,22027.29,19444.15,92956.07,54628192,160,20,81,1
131873,27851.52,15928.08,10682.54,7716.43,3692444,141,26,61,1
438952,42545.72,22661.08,25415.0,118093.54,8340088,141,17,54,1
115794,23207.28,10820.43,10784.46,31937.17,32538114,182,21,86,1
459951,109571.83,36700.16,53162.96,68530.92,82791180,142,23,81,1
447956,27551.21,52243.89,45252.93,110151.88,11198900,134,22,34,0
124519,32331.35,9730.97,8427.31,15153.16,11082191,144,3,66,1
66226,3760.71,8239.35,7214.2,17239.56,19404218,41,13,64,1
142064,18734.45,14710.13,15859.59,35645.41,28270736,180,7,16,1
378312,20291.53,45946.14,50663.59,15883.49,59394984,112,20,41,0
494995,33532.64,68824.43,31289.49,90647.69,85139140,85,5,58,0
268746,69758.05,29864.2,30182.93,53534.12,73636404,108,11,69,1
181908,23942.37,25220.73,24017.03,3681.83,26740476,144,23,10,0
118515,17504.36,6233.33,11275.61,34888.11,4622085,5,18,77,1
216886,21586.49,17444.7,17906.54,29027.79,38388822,152,4,27,0
254579,47690.8,15200.1,16641.18,41968.9,25457900,171,20,38,0
27141,5070.07,1997.78,3474.34,2023.23,2714100,193,22,53,0
166156,22531.77,20852.56,14203.38,31745.3,36554320,10,28,10,0
164317,20802.21,8693.86,21893.5,40581.95,30070011,187,27,57,0
416809,105678.5,40353.97,52642.25,76713.64,59603687,35,7,39,0
459821,63526.74,46461.04,38577.87,110655.84,15174093,31,4,3,0
366390,59906.68,36823.52,37244.38,82331.58,76941900,120,10,63,1
493915,56879.3,45823.82,25903.7,42745.47,112612620,79,1,47,0
445601,102914.66,53986.46,32836.3,63287.64,7129616,139,17,69,1
37131,5250.81,2302.82,4230.13,2287.85,556965,9,5,82,1
242789,40820.25,18925.87,26952.49,7706.62,30834203,194,17,30,0
73491,7957.03,7747.08,6011.8,2767.62,12493470,44,3,1,0
4514,1251.11,506.41,554.21,1281.52,424316,116,9,42,1
273737,32039.28,23643.58,19496.98,80935.95,70350409,144,3,88,1
18570,4220.42,2391.51,1699.42,865.25,3249750,120,3,40,0
298421,44263.0,26080.33,27612.23,33976.47,45956834,176,29,59,0
57458,5598.13,4955.74,4635.34,2989.99,2298320,53,9,74,1
82574,19316.97,4397.78,11223.45,20939.45,18909446,65,5,45,1
11229,1423.05,1118.44,1265.53,1785.0,1594518,176,28,39,0
231285,57588.69,26315.9,22788.03,44858.49,16883805,70,24,58,0
176589,46003.05,10648.22,16943.07,30227.63,15010065,46,10,44,0
197892,49029.62,15334.44,12731.71,43312.82,27704880,121,15,41,0
159323,9248.99,19168.65,13302.96,17423.09,7488181,121,25,20,0
106364,24580.28,8821.06,11758.5,6222.1,6700932,33,12,2,0
393502,56903.57,28231.49,52418.92,9811.42,54696778,180,6,65,1
209641,52610.72,23164.92,25886.84,30354.76,47588507,81,7,10,0
499363,98239.42,33811.01,38468.47,136922.16,5492993,55,7,23,1
368154,88996.78,48084.14,32786.36,38830.91,93879270,179,23,49,0
55248,9108.7,3287.47,3174.69,4136.3,8231952,98,4,87,1
6301,1090.43,715.73,372.99,1759.82,1682367,110,29,20,1
150762,12544.78,14316.27,13918.46,7466.58,17186868,168,13,24,0
443405,102123.75,56886.05,43329.42,15299.37,86020570,153,15,3,0
235862,34544.26,14471.92,17397.76,62794.88,59673086,191,18,42,1
444709,73385.18,49367.39,47962.06,96170.38,76934657,150,18,46,0
30092,6938.39,3053.88,3409.55,4158.09,4242972,125,7,22,0
273291,51306.13,25472.94,21021.67,63036.29,57937692,91,10,59,0
140288,13503.1,13218.87,16590.21,31930.0,30723072,38,16,87,1
220463,40951.78,25348.38,15102.69,6882.18,24250930,137,23,20,0
481261,69183.94,64679.91,47636.48,100751.56,134753080,37,26,65,1
249210,39372.91,14507.17,30499.64,49703.51,14454180,5,23,86,1
221484,12516.41,11462.96,21778.7,64198.94,54928032,82,29,50,1
373271,36695.06,45730.71,49166.0,108492.83,83612704,150,8,14,1
332960,38170.12,19889.45,18401.07,41880.98,96225440,110,19,57,0
258567,55328.37,35889.8,26619.02,47875.16,22236762,140,29,25,0
265012,13951.1,28022.72,26649.07,15789.43,42401920,60,11,89,1
78075,11244.27,8477.23,8543.89,3014.31,12960450,172,21,58,0
269299,70698.04,18285.47,33664.16,38019.19,55744893,150,6,89,1
238049,18028.06,17051.0,27453.42,50744.18,70462504,6,29,44,0
70531,11904.05,7711.97,8543.1,12623.15,2327523,27,24,65,1
470145,108556.55,62000.57,35727.97,65963.2,8462610,55,24,34,1
484799,129335.74,67103.53,41147.2,120749.62,68356659,143,10,63,1
88422,19608.34,5997.03,9408.98,21437.0,7604292,64,19,83,1
449482,96966.79,27899.69,44863.49,101108.18,105628270,17,28,76,1
124546,29902.53,6859.51,17000.45,5177.26,17436440,3,14,26,0
407119,62137.06,52170.97,27201.7,98934.6,40304781,10,20,86,1
32597,7671.52,2494.46,2660.41,9043.65,4107222,191,6,79,1
472373,24483.95,23695.69,47968.52,17309.53,56212387,63,4,30,0
142538,37437.47,9998.13,18261.5,18881.72,39910640,89,26,11,0
125362,19050.07,10109.15,16753.55,37199.86,29585432,190,20,44,1
230729,40903.05,32114.88,18514.45,43327.88,58374437,85,15,31,0
119334,12962.41,11589.57,6687.45,19547.11,7637376,104,5,53,0
94348,20830.35,6455.69,8297.51,6574.63,4340008,137,16,65,1
53421,3612.66,4280.82,4567.01,9526.9,3418944,152,26,86,1
181298,45452.54,14454.47,25161.23,25913.31,3807258,32,7,31,0
126641,30452.96,6556.88,11245.15,7051.88,24568354,3,28,14,0
181872,18131.52,11306.34,14097.82,27283.19,44740512,161,2,54,0
285321,67377.02,32117.92,23648.54,18840.26,60773373,171,13,40,0
56109,12953.45,3412.69,4809.85,12601.29,12343980,109,2,39,0
228397,44631.02,16162.76,28307.21,66833.88,53673295,140,28,71,1
450377,61210.58,36735.61,25802.7,68223.82,7206032,93,26,48,1
31524,3544.71,3726.02,2474.18,6212.22,7218996,103,9,85,1
70813,7315.71,7252.39,9699.16,9961.49,2620081,97,20,37,0
390457,48135.56,43735.09,24903.05,22946.02,86290997,160,5,55,0
184578,47587.61,18648.12,21565.01,53851.64,36546444,148,3,33,1
357929,24288.12,39917.43,29377.17,20144.97,30066036,195,2,0,0
409054,98434.92,20557.33,41871.05,20966.27,102672554,68,14,9,0
461743,60139.59,61772.36,27224.05,68600.43,56794389,145,26,39,0
486488,82687.32,29180.92,37740.3,99481.17,85621888,147,8,15,0
114132,26562.13,9879.54,10851.42,13624.91,13125180,132,20,87,1
473851,120076.97,56574.71,33573.79,35019.85,75816160,93,12,45,0
413224,53429.75,36847.5,40813.43,103020.77,38429832,17,17,23,0
251951,39360.79,34067.76,17580.72,30654.61,55681171,192,29,13,0
3551,516.1,326.99,385.32,264.23,980076,22,16,89,1
180319,9565.52,23215.09,23692.45,22039.27,50128682,194,6,38,0
377336,44550.88,46402.72,21770.01,30215.25,70184496,170,6,17,0
480858,74828.01,66497.26,33417.44,79555.73,134640240,173,18,83,1
87735,12682.23,11702.91,11054.44,18171.76,16757385,11,2,40,0
447737,96730.77,58577.94,47836.14,109192.34,75219816,181,8,55,0
197984,27421.74,22935.34,11301.68,16574.7,39200832,188,27,35,0
189907,30870.63,15767.95,17807.87,12675.75,37031865,29,23,23,0
449895,66948.86,26791.83,30987.99,11467.35,114723225,20,14,89,1
425809,93824.46,47681.26,28920.38,35710.29,21716259,5,2,28,0
463394,115145.83,63984.92,62399.75,12369.61,136237836,153,26,21,0
212310,36588.34,24499.38,25166.96,24783.54,40338900,34,17,10,0
433450,100373.76,57902.7,48832.8,26351.19,82788950,140,27,40,0
204187,24147.35,24989.92,14600.1,37237.74,46350449,28,24,48,0
74023,12918.12,4787.83,4491.09,9433.75,12731956,98,16,10,0
236675,30626.43,17141.98,30383.14,10935.31,13017125,6,26,51,0
94976,13796.8,7671.01,4799.06,12533.28,9592576,19,18,66,1
234341,51193.01,15265.78,19902.27,18423.3,26714874,12,21,84,1
279663,70693.88,28623.12,20970.57,58854.98,60407208,25,6,74,1
346257,26988.63,47710.94,35087.56,42257.95,51246036,13,26,7,0
223366,43772.37,26475.86,16204.26,13662.94,8487908,76,17,30,0
87172,16030.33,7680.27,6800.16,10276.58,22664720,3,18,73,1
74347,5742.22,3747.49,9405.16,6157.86,14869400,24,14,5,0
345394,34102.72,27008.03,36020.1,83867.92,19342064,8,10,80,1
211206,25667.99,20573.22,13329.51,62378.2,54913560,112,4,70,1
28751,2541.42,2276.58,3317.36,780.23,7820272,120,18,12,0
103981,11027.99,6238.15,7140.51,22169.34,7590613,123,11,5,0
375210,41853.99,33712.19,33382.6,35235.29,103933170,90,22,66,1
26445,3363.94,1925.0,2861.21,1020.63,555345,45,16,26,0
353496,78603.3,46601.7,26326.14,8490.4,13432848,1,4,44,0
32717,5939.44,1935.47,2766.86,8725.06,4842116,3,27,25,1
8808,2438.38,479.36,1022.38,1048.24,827952,65,19,3,0
268593,39050.53,13558.11,36102.12,80167.57,22293219,15,6,36,1
183562,41005.73,14598.0,17921.54,26408.26,47726120,50,25,20,0
394866,98889.35,43212.09,20097.65,28638.59,92003778,148,8,27,0
221052,45573.2,25583.95,17786.23,52522.0,12378912,131,18,81,1
100735,14579.26,9146.09,8650.83,28147.15,9066150,189,19,31,1
75240,16803.11,8396.0,6058.75,18687.65,9781200,143,18,52,0
378996,36703.28,31226.34,33830.77,86659.63,19707792,187,16,32,0
329261,41268.59,36252.48,35211.16,37442.22,51035455,182,26,25,0
226413,39789.28,12147.88,13788.9,8616.67,18792279,188,7,16,0
279540,50972.49,23807.8,20836.0,21346.74,17331480,124,25,55,0
393442,21675.72,47675.91,37647.81,57091.14,95212964,37,17,83,1
177747,47525.33,21733.22,13935.65,51144.2,37149123,149,27,29,1
139377,29300.43,15952.17,19400.96,30997.33,23833467,106,3,4,0
5737,940.94,392.3,509.61,1445.26,263902,103,22,5,1
20556,5439.51,1485.14,2636.96,2007.13,2178936,151,15,61,1
177115,26742.94,24733.75,23146.43,37454.59,10272670,121,4,9,0
188128,51829.3,11156.75,23561.27,49192.21,3574432,99,26,69,1
115048,19307.99,7623.04,6238.0,17744.45,5637352,146,16,9,0
374132,28540.93,23084.83,50619.01,52516.8,60609384,17,14,84,1
134915,30477.87,10724.25,8308.99,29874.67,15515225,159,26,43,0
407216,83946.14,28063.63,21621.67,71985.72,20360800,192,17,55,0
446938,101806.64,42366.11,39014.68,133226.81,77320274,48,9,3,1
29875,8031.35,2773.65,2017.07,4153.48,7976625,26,7,12,0
141234,32285.04,18520.79,9403.03,9782.45,31071480,22,14,73,1
17464,3328.77,927.8,1325.58,2657.0,3684904,125,27,79,1
113929,28161.09,8976.37,8243.5,9781.65,23241516,173,28,18,0
253264,51880.29,26263.28,28272.26,44865.99,15702368,164,23,69,1
191210,27508.88,19968.47,12774.73,10559.22,29828760,64,12,89,1
467382,118571.33,43565.31,46215.03,133668.15,136008162,163,17,61,1
216639,21888.58,26735.4,30064.81,56488.71,54593028,82,9,8,1
67715,14515.89,3768.0,6020.84,4303.85,4062900,155,12,45,0
331686,83836.82,40928.03,35745.33,22644.21,40797378,68,12,55,0
144856,31607.98,13692.93,19880.54,23681.47,40849392,145,8,73,1
204361,42992.11,12678.24,12749.57,48312.33,26362569,198,27,39,0
478380,106729.83,62052.19,41941.79,38912.49,94719240,139,28,66,1
356112,55896.3,38613.43,45054.33,13201.81,19586160,5,10,82,1
455105,114258.32,29453.99,60941.98,78619.21,114686460,186,12,61,1
9935,961.61,526.84,1034.35,2122.58,586165,121,5,45,0
448056,35530.34,28093.05,28186.24,39618.16,8961120,57,20,5,0
175650,20316.91,18406.68,23033.41,39896.26,10012050,74,1,28,0
341476,58823.61,22584.08,22435.04,97723.69,22195940,85,9,18,1
51793,8671.66,3642.02,4234.54,3023.72,880481,120,15,14,1
489697,116909.14,25592.83,41034.51,79863.77,11263031,14,24,56,0
79281,11341.21,9122.37,7155.6,2847.44,17758944,72,29,37,0
191975,30984.61,23600.02,23251.04,14948.15,48761650,129,2,20,0
160696,8528.87,19559.33,19635.93,7255.33,10123848,144,4,50,0
227007,32743.5,13956.65,26053.36,30219.59,64015974,26,4,38,0
306563,61002.38,40250.83,15938.69,76589.52,42918820,49,29,86,1
240333,12873.9,26558.02,24234.23,43643.64,4325994,170,23,19,1
252877,28980.43,33070.64,29655.99,20817.78,55885817,198,3,1,0
166819,16319.9,15054.49,15016.42,5209.92,21853289,103,16,31,0
121672,7258.54,10868.47,16431.1,21286.7,14965656,66,8,3,0
357402,57266.46,43105.64,44368.94,20437.35,10364658,53,27,6,0
485463,44563.74,28349.49,52155.21,56296.97,14563890,9,7,2,0
456468,100837.78,44222.01,25387.96,74337.56,99053556,69,26,24,0
319217,78215.64,39989.78,34702.45,87160.64,13407114,40,12,8,1
59601,10459.06,7433.28,7869.85,2557.51,8463342,184,12,86,1
496472,136923.35,67545.99,41778.16,102874.03,99294400,133,4,86,1
289290,44437.86,32644.8,36286.2,6926.4,10125150,56,15,25,0
366829,61654.67,25200.92,28680.34,72035.82,35949242,111,25,63,1
23549,6535.32,1220.43,2385.73,4107.63,2378449,5,6,17,0
211177,21805.32,19670.59,22882.76,52228.86,8869434,69,3,87,1
360760,96245.56,34717.14,40051.41,60919.92,89107720,52,7,1,0
360023,21548.33,25786.16,46597.57,42746.48,9720621,73,22,0,0
68885,10516.6,4217.33,4898.83,6059.83,19494455,98,24,47,0
126631,8370.41,13012.44,9321.72,5555.29,37736038,161,21,79,1
433874,94464.78,51536.86,49185.56,73624.75,15619464,150,6,62,1
196989,37414.92,27457.09,12990.92,52936.88,23047713,15,1,87,1
23789,5055.78,2812.98,2183.46,3904.45,5590415,65,8,35,0
372870,50758.98,45276.45,19315.82,84622.4,10440360,71,1,62,1
363437,49057.03,38335.87,22783.19,37638.18,84317384,151,16,74,1
272467,16463.39,37800.18,30270.04,39637.58,79015430,111,3,25,0
191732,25018.6,20629.61,22484.71,21260.95,21665716,6,28,5,0
304619,80339.1,38815.4,18392.5,15412.05,90776462,186,2,25,0
10040,1377.71,1356.61,707.76,1373.04,461840,154,6,42,0
16864,4067.84,2254.5,993.31,3946.18,4266592,140,8,0,0
398327,97086.18,33589.87,35453.95,52018.72,20713004,77,24,8,0
28163,3825.82,1607.53,1727.81,5690.34,3802005,115,7,26,0
52491,10254.51,3436.51,4690.42,12199.56,944838,113,7,70,1
189251,13613.86,10471.28,21932.08,20886.9,4352773,77,24,2,0
366826,27088.66,21820.91,40902.92,89250.26,51355640,130,21,60,0
162549,9946.58,10828.79,12230.42,18676.75,31371957,160,19,72,1
95204,17482.64,7682.82,10533.24,8731.16,27704364,178,18,1,0
49615,7342.84,4907.84,6623.31,4082.57,3076130,95,3,73,1
353651,62259.35,40334.39,28743.76,26867.98,17682550,61,11,80,1
219795,37331.48,15162.22,17500.24,49760.43,6593850,139,11,30,0
192462,25125.28,21272.25,19521.32,51676.55,41764254,101,3,64,1
197959,40743.7,22445.25,14271.89,16743.68,31673440,196,28,17,0
149643,33588.18,15005.6,16257.53,6564.43,11672154,34,23,5,0
190847,10184.45,25063.1,23837.47,20583.76,6870492,95,1,41,0
466085,45520.53,27960.22,42571.58,95173.26,58260625,103,23,67,1
12438,2662.28,820.17,1382.55,1532.18,1878138,8,22,3,0
428911,59585.45,37992.87,46609.62,74531.62,21445550,136,27,3,0
354324,71705.01,21756.96,18949.21,80929.51,40747260,98,10,64,1
4500,584.11,454.35,299.28,604.68,373500,143,2,40,0
202160,28276.86,17356.66,26365.24,60630.73,13949040,5,26,42,1
363686,31457.44,27499.62,48915.87,37614.51,47642866,147,17,54,0
356254,38971.74,23263.06,42835.83,104706.45,75525848,137,9,18,1
251992,47688.15,20204.83,33492.84,19365.16,5039840,185,18,20,0
366335,54813.8,38361.26,28410.52,18705.39,57148260,182,20,57,0
491572,112122.47,50052.19,35537.7,113175.89,110603700,157,9,29,0
38804,9549.45,2511.63,3282.31,8406.76,892492,101,25,6,0
332093,57976.36,20338.3,18258.73,82069.29,25239068,147,28,68,1
83486,18734.38,4374.74,10259.46,9701.52,15778854,46,11,63,1
483359,58287.31,24708.49,66981.86,135643.17,121323109,104,17,1,1
152336,22156.26,19679.21,18914.44,8143.09,25744784,80,14,66,1
109440,23413.47,5916.11,10938.29,3116.59,2079360,190,18,78,1
479743,66602.13,55558.99,36736.5,49969.02,63805819,188,18,73,1
301138,55817.78,38689.81,20414.99,73252.07,84920916,118,12,8,0
266017,24642.68,15648.5,22017.07,55447.27,66504250,5,18,22,0
143733,27014.24,12830.63,15814.55,20429.99,21847416,161,8,13,0
98032,24326.46,13391.88,8845.97,8994.54,17253632,55,29,53,0
355302,88749.86,44438.5,47633.7,13002.77,23449932,19,8,44,0
386277,83667.29,36338.38,49010.76,44229.32,56782719,145,26,15,0
100886,22348.6,11968.25,5974.07,15012.4,2623036,88,28,83,1
27850,4966.3,3481.36,1722.17,5914.41,7853700,117,8,71,1
93508,17249.76,7604.3,10366.44,18783.15,1122096,170,28,56,1
356941,28819.29,46507.19,25260.41,101819.77,89949132,150,20,7,1
25851,3931.62,2387.15,3132.95,1243.71,3024567,39,15,24,0
89168,13703.21,8694.12,9204.12,10180.78,5350080,125,8,40,0
115085,31125.26,16108.87,8134.75,17819.98,21060555,27,14,61,1
409021,61005.47,51494.63,38072.42,84992.45,51127625,76,13,76,1
337997,59605.37,27904.8,29252.58,53649.07,64895424,174,23,17,0
208369,35974.45,10612.46,26792.99,57420.73,33964147,127,8,49,1
66453,13055.04,7067.65,3515.01,12654.53,17011968,156,17,40,0
320102,71092.59,36284.27,41813.63,9957.19,27208670,180,19,33,0
